census region,air conditioning type,housing types,technology,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
68,64,30,73,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27105.8083832,27105.8083832,27105.8083825,27105.8083273
68,64,30,73,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30502.8905408,30502.8905408,30502.8905401
68,64,30,73,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30734.8074356,30734.8074356
68,64,30,73,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31675.8819305
69,63,28,42,2000,83632.9076415,83632.5612369,83624.8494089,83582.1404437,83445.6453925,83118.1906632,82459.8281441,81287.7702613,79383.4007004,76509.9670511,72444.4151422,67024.7046925,60208.8854956,52134.0963499,43154.495723,33832.0917187,24860.8400513
69,63,28,42,2001,0.0,361171.794192,361170.298231,361136.994417,360952.554177,360363.095267,358948.969949,356105.807145,351044.231978,342820.141839,330411.112715,312853.876948,289448.657611,260014.291192,225143.016646,186364.280368,146105.135071
69,63,28,42,2002,0.0,0.0,382256.561983,382254.978689,382219.73064,382024.523004,381400.652204,379903.971979,376894.828806,371537.765069,362833.562601,349700.109528,331117.903802,306346.316374,275193.607629,238286.590707,197243.999215
69,63,28,42,2003,0.0,0.0,0.0,359864.210565,359862.72002,359829.536779,359645.764285,359058.439448,357649.433819,354816.564379,349773.314101,341578.998395,329214.894826,311721.223143,288400.739885,259072.937423,224327.910575
69,63,28,42,2004,0.0,0.0,0.0,0.0,376270.953496,376269.394995,376234.698881,376042.547927,375428.44608,373955.201794,370993.177637,365719.998101,357152.091392,344224.290009,325933.055896,301549.357228,270884.456768
69,63,28,42,2005,0.0,0.0,0.0,0.0,0.0,403047.544568,403045.875159,403008.709963,402802.88496,402145.081748,400566.996897,397394.186047,391745.750939,382568.125802,368720.34256,349127.448323,323008.531133
69,63,28,42,2006,0.0,0.0,0.0,0.0,0.0,0.0,374979.056281,374977.503131,374942.926144,374751.434925,374139.441549,372671.255534,369719.401257,364464.326775,355925.837311,343042.422535,324813.989959
69,63,28,42,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383250.186083,383248.598674,383213.259003,383017.543951,382392.051483,380891.480841,377874.515808,372503.52711,363776.699249,350609.107545
69,63,28,42,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380986.673661,380985.095627,380949.964675,380755.405535,380133.607286,378641.899158,375642.752611,370303.485488,361628.19911
69,63,28,42,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387357.334918,387355.730497,387320.012103,387122.199647,386490.004011,384973.352314,381924.055596,376495.508022
69,63,28,42,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384663.134703,384661.541442,384626.071481,384429.634877,383801.836373,382295.733498,379267.645662
69,63,28,42,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365091.347347,365089.835151,365056.169914,364869.728069,364273.87216,362844.400297
69,63,28,42,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381370.220313,381368.640691,381333.474372,381138.719366,380516.29514
69,63,28,42,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403331.243551,403329.572967,403292.381612,403086.411731
69,63,28,42,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413247.412447,413245.700791,413207.595061
69,63,28,42,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398262.186103,398260.536515
69,63,28,42,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389863.467402
69,63,28,44,2000,8867.65182655,8867.61509704,8866.79740688,8862.26894741,8847.79628797,8813.07604912,8743.26944118,8618.99537827,8417.0738298,8112.40178302,7681.32865848,7106.67321932,6383.98745776,5527.81229017,4575.69937018,3587.23878418,2636.01110983
69,63,28,44,2001,0.0,38295.2812569,38295.1226392,38291.5914141,38272.0350949,38209.5343817,38059.5937505,37758.1313412,37221.44922,36349.4435705,35033.7061069,33172.1009301,30690.4302354,27569.4851374,23872.0611192,19760.3263813,15491.6229079
69,63,28,44,2002,0.0,0.0,40530.9129584,40530.7450808,40527.0077071,40506.3097139,40440.1602855,40281.4663036,39962.4048873,39394.3919201,38471.4796468,37078.9310386,35108.6476275,32482.1000317,29178.9579744,25265.6828623,20913.9100772
69,63,28,44,2003,0.0,0.0,0.0,38156.6373108,38156.4792674,38152.9608267,38133.4753091,38071.200873,37921.8030857,37621.4320886,37086.6929674,36217.8443205,34906.8703428,33052.0049073,30579.3188344,27469.6727823,23785.63489
69,63,28,44,2004,0.0,0.0,0.0,0.0,39896.2549808,39896.0897319,39892.4108803,39872.036989,39806.923369,39650.7143152,39336.6489589,38777.5302883,37869.0695433,36498.3263182,34558.8948173,31973.4753201,28722.0558938
69,63,28,44,2005,0.0,0.0,0.0,0.0,0.0,42735.3944226,42735.2174141,42731.2767642,42709.4530046,42639.7057004,42472.3803328,42135.9651259,41537.0578618,40563.9482736,39095.6587712,37018.211397,34248.8055464
69,63,28,44,2006,0.0,0.0,0.0,0.0,0.0,0.0,39759.2742752,39759.1095937,39755.4433731,39735.1394341,39670.2493767,39514.5766545,39201.5896174,38644.3906374,37739.0490222,36373.0121379,34440.239525
69,63,28,44,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40636.2675708,40636.0992568,40632.3521683,40611.6003736,40545.2789987,40386.1725133,40066.2817401,39496.7923002,38571.4810416,37175.3126921
69,63,28,44,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40396.2658702,40396.0985502,40392.3735924,40371.7443597,40305.8146852,40147.647898,39829.6464305,39263.5204499,38343.6741685
69,63,28,44,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41071.7512446,41071.5811268,41067.7938822,41046.8196982,40979.7875819,40818.9760118,40495.657089,39920.0646438
69,63,28,44,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40786.083436,40785.9145014,40782.1535983,40761.3252968,40694.7594114,40535.0663398,40213.9962085
69,63,28,44,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38710.8740382,38710.7136991,38707.144152,38687.3756014,38624.1966102,38472.6287748
69,63,28,44,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40436.9335723,40436.7660839,40433.0373761,40412.3873755,40346.3913284
69,63,28,44,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42765.4752112,42765.2980781,42761.3546544,42739.5155334
69,63,28,44,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43816.8930765,43816.7115884,43812.671213
69,63,28,44,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42227.9997388,42227.8248319
69,63,28,44,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41337.4781088
69,63,28,45,2000,520.433139127,520.318345381,519.476565323,517.132664395,512.509178444,504.86501812,493.540174815,478.007176175,457.925559052,433.193164209,403.986417724,370.781212622,334.346952304,295.709019898,256.079297086,216.759802947,179.030026221
69,63,28,45,2001,0.0,2247.50969344,2247.01395243,2243.37869422,2233.25647167,2213.28977718,2180.27818907,2131.37143584,2064.2916087,1977.56840499,1870.76064627,1744.63023508,1601.23233296,1443.88963689,1277.03030167,1105.88788304,936.085198361
69,63,28,45,2002,0.0,0.0,2378.71656163,2378.19187986,2374.34439972,2363.63125419,2342.49892849,2307.56016423,2255.79829454,2184.8024291,2093.01643077,1979.97336569,1846.47961529,1694.71031896,1528.18214865,1351.58176944,1170.44826564
69,63,28,45,2003,0.0,0.0,0.0,2239.37282638,2238.87888014,2235.25678299,2225.17120686,2205.27679964,2172.38472644,2123.65503485,2056.818063,1970.40883132,1863.98775861,1738.31398899,1595.43524356,1438.66218979,1272.40695085
69,63,28,45,2004,0.0,0.0,0.0,0.0,2341.46915386,2340.95268788,2337.16545395,2326.62006145,2305.8186387,2271.42696711,2220.47561663,2150.59144814,2060.24269147,1948.96972426,1817.56630115,1668.17350187,1504.25293213
69,63,28,45,2005,0.0,0.0,0.0,0.0,0.0,2508.09525523,2507.54203595,2503.48529088,2492.18945602,2469.90774045,2433.0686524,2378.49144809,2303.63410858,2206.85585824,2087.6643666,1946.90987429,1786.88582681
69,63,28,45,2006,0.0,0.0,0.0,0.0,0.0,0.0,2333.42990063,2332.91520789,2329.14097714,2318.63179143,2297.90178876,2263.62819831,2212.85178536,2143.20755875,2053.16900754,1942.27808746,1811.32582785
69,63,28,45,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2384.89971279,2384.37366718,2380.51618604,2369.77519314,2348.58793682,2313.55835398,2261.66193633,2190.48152676,2098.45694318,1985.12003798
69,63,28,45,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370.81426594,2370.29132721,2366.45662872,2355.77907316,2334.71695081,2299.89425605,2248.30434363,2177.5443324,2086.06325485
69,63,28,45,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2410.4577906,2409.92610755,2406.02728723,2395.17118713,2373.75687492,2338.35189314,2285.899321,2213.95609762
69,63,28,45,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2393.69224801,2393.164263,2389.29256028,2378.511968,2357.24659951,2322.08787126,2270.00012435
69,63,28,45,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2271.90039574,2271.39927478,2267.72456557,2257.49249339,2237.30911387,2203.93927333
69,63,28,45,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2373.20101052,2372.67754533,2368.83898637,2358.15068151,2337.06735552
69,63,28,45,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2509.860665,2509.30705632,2505.24745577,2493.94366994
69,63,28,45,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2571.56727132,2571.00005179,2566.84064324
69,63,28,45,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2478.31679603,2477.77014509
69,63,28,45,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426.05302019
69,63,28,72,2000,1936.72458899,1936.72240096,1936.65926202,1936.24827475,1934.77506712,1930.91221776,1922.55359789,1906.68848611,1879.35514763,1835.73783498,1770.49367153,1678.40230831,1555.39774115,1399.93936998,1214.49160163,1006.63693369,789.158644732
69,63,28,72,2001,0.0,8363.81652135,8363.80707228,8363.53440445,8361.75954075,8355.39743931,8338.71558197,8302.61857399,8234.10450401,8116.06447434,7927.70150199,7645.94217735,7248.242231,6717.04247403,6045.68976823,5244.82674538,4347.19870076
69,63,28,72,2002,0.0,0.0,8852.08590461,8852.07590391,8851.78731806,8849.90883999,8843.17532684,8825.51960308,8787.3152959,8714.80145827,8589.87039598,8390.51102359,8092.30293404,7671.38575104,7109.17520168,6398.62974568,5551.01331867
69,63,28,72,2003,0.0,0.0,0.0,8333.5362234,8333.52680854,8333.25512787,8331.48668988,8325.14762174,8308.52615928,8272.55983663,8204.29381447,8086.68113602,7899.00011155,7618.26086624,7222.00074976,6692.72414436,6023.80199881
69,63,28,72,2004,0.0,0.0,0.0,0.0,8713.47449598,8713.46465188,8713.18058488,8711.33152118,8704.70344553,8687.32418595,8649.71810532,8578.33973399,8455.36491915,8259.1272385,7965.58867474,7551.26247201,6997.85536141
69,63,28,72,2005,0.0,0.0,0.0,0.0,0.0,9333.55197265,9333.54142802,9333.23714595,9331.25649722,9324.15674744,9305.54072663,9265.25848237,9188.80060798,9057.07452946,8846.87197568,8532.44431056,8088.63338892
69,63,28,72,2006,0.0,0.0,0.0,0.0,0.0,0.0,8683.55745527,8683.54764497,8683.2645533,8681.42183822,8674.81651955,8657.49693031,8620.01996725,8548.88666804,8426.33407772,8230.77016396,7938.23944215
69,63,28,72,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8875.09570162,8875.08567492,8874.79633894,8872.91297802,8866.16196202,8848.46034459,8810.15673049,8737.45440298,8612.19859933,8412.32101928
69,63,28,72,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8822.67853366,8822.66856619,8822.38093905,8820.50870144,8813.79755759,8796.20048761,8758.12309834,8685.85015776,8561.33412692
69,63,28,72,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8970.20678125,8970.1966471,8969.90421041,8968.00066622,8961.17730211,8943.28598307,8904.57188347,8831.09043232
69,63,28,72,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8907.81598377,8907.80592011,8907.51551741,8905.62521301,8898.84930768,8881.08242877,8842.63759873
69,63,28,72,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8454.58336407,8454.57381245,8454.29818554,8452.50406045,8446.07291542,8429.21002118
69,63,28,72,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8831.56049477,8831.55051726,8831.26260056,8829.38847814,8822.67057805
69,63,28,72,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9340.12171671,9340.11116465,9339.8066684,9337.82462552
69,63,28,72,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9569.75486795,9569.74405646,9569.43207397
69,63,28,72,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9222.73528976,9222.72487032
69,63,28,72,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9028.2424103
69,63,28,73,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,28,73,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,42,2000,20438.4967059,20438.4120504,20436.5274074,20426.0900441,20392.7329155,20312.7084061,20151.8155164,19865.3839926,19399.9876302,18697.7680634,17704.2145491,16379.7271278,14714.0538644,12740.7092084,10546.2436205,8268.00256799,6075.57732745
69,63,29,42,2001,0.0,72144.4843698,72144.1855499,72137.5330746,72100.6909229,71982.9458227,71700.4726519,71132.5475874,70121.4920832,68478.7205487,66000.0026032,62492.9244157,57817.7047342,51938.1559372,44972.5784422,37226.4809388,29184.6700184
69,63,29,42,2002,0.0,0.0,74393.1972756,74392.8891416,74386.0293114,74348.0388056,74226.6236407,73935.3459012,73349.7188539,72307.1491795,70613.1731547,68057.1946247,64440.8023011,59619.8580097,53557.0461764,46374.3545923,38386.814523
69,63,29,42,2003,0.0,0.0,0.0,67786.0216638,67785.7408964,67779.4903169,67744.8739091,67634.2421404,67368.8340133,66835.2189897,65885.2443533,64341.7175293,62012.7463014,58717.5411299,54324.7653635,48800.4175826,42255.651325
69,63,29,42,2004,0.0,0.0,0.0,0.0,73754.3066991,73754.0012113,73747.2002935,73709.536051,73589.1636025,73300.3873633,72719.7896953,71686.1736344,70006.7455167,67472.717792,63887.3831332,59107.8412279,53097.0969691
69,63,29,42,2005,0.0,0.0,0.0,0.0,0.0,74921.9637105,74921.6533864,74914.7447984,74876.4842665,74754.2061159,74460.8580542,73871.0685305,72821.0885569,71115.0722153,68540.9264912,64898.8298432,60043.6196025
69,63,29,42,2006,0.0,0.0,0.0,0.0,0.0,0.0,74466.87062,74466.5621808,74459.6955572,74421.6674285,74300.1320233,74008.5658246,73422.3588169,72378.756661,70683.1030517,68124.5932757,64504.6195531
69,63,29,42,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73995.4889192,73995.1824325,73988.3592752,73950.5718677,73829.8057921,73540.0852326,72957.5889657,71920.5929013,70235.6729253,67693.3587363
69,63,29,42,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72410.2285014,72409.9285808,72403.251601,72366.2737414,72248.0949272,71964.5812668,71394.5642509,70379.7845248,68730.9618432
69,63,29,42,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75412.3477686,75412.0354132,75405.0816068,75366.5706495,75243.4921561,74948.2240538,74354.5742018,73297.7218316
69,63,29,42,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71846.1696926,71845.8721082,71839.2471406,71802.5573299,71685.2991012,71403.9939461,70838.41723
69,63,29,42,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72165.0624129,72164.7635077,72158.1091349,72121.2564746,72003.4777895,71720.9240478
69,63,29,42,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73762.8844246,73762.5789013,73755.7771926,73718.1085697,73597.7221217
69,63,29,42,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76773.5952633,76773.2772697,76766.197942,76726.991834
69,63,29,42,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79677.9004835,79677.5704604,79670.2233254
69,63,29,42,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74596.3862946,74596.077319
69,63,29,42,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76463.7206236
69,63,29,44,2000,1224.34187747,1224.33680629,1224.22390918,1223.59867234,1221.60045642,1216.80669103,1207.16860926,1190.01029695,1162.13132599,1120.06576534,1060.54821899,981.206502256,881.426486142,763.215810685,631.759169984,495.284067742,363.949651428
69,63,29,44,2001,0.0,4321.72261559,4321.70471517,4321.30620718,4319.09922544,4312.04585654,4295.12466428,4261.10384319,4200.53786263,4102.12974516,3953.6453323,3743.55832079,3463.4952944,3111.28848015,2694.02451252,2230.00449691,1748.27014912
69,63,29,44,2002,0.0,0.0,4456.42887215,4456.41041378,4455.99948447,4453.72371204,4446.45049263,4429.00187401,4393.92063839,4331.46684196,4229.9913853,4076.87877642,3860.24344209,3571.45097023,3208.26601932,2777.99611121,2299.512789
69,63,29,44,2003,0.0,0.0,0.0,4060.63450871,4060.61768971,4060.24325677,4058.16960535,4051.54235143,4035.64341868,4003.6778965,3946.77088682,3854.30789618,3714.79386798,3517.3988372,3254.25525054,2923.32629666,2531.27048538
69,63,29,44,2004,0.0,0.0,0.0,0.0,4418.15695327,4418.13865342,4417.73125318,4415.47502514,4408.26426832,4390.96549885,4356.18554173,4294.26810001,4193.66411703,4041.86644294,3827.09157809,3540.77926296,3180.71335319
69,63,29,44,2005,0.0,0.0,0.0,0.0,0.0,4488.10394586,4488.08535629,4487.67150621,4485.37955822,4478.05464276,4460.48200414,4425.15142072,4362.25371984,4260.05700348,4105.85611219,3887.68099334,3596.83586382
69,63,29,44,2006,0.0,0.0,0.0,0.0,0.0,0.0,4460.84217917,4460.82370251,4460.41236625,4458.13434007,4450.85391782,4433.38801941,4398.27204202,4335.75639611,4234.18044591,4080.91620599,3864.06633256
69,63,29,44,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4432.6046642,4432.58630451,4432.17757204,4429.91396596,4422.67962941,4405.32429164,4370.4306014,4308.31068492,4207.37771923,4055.08365514
69,63,29,44,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.64167626,4337.6237099,4337.22373401,4335.00862285,4327.92927287,4310.94575142,4276.79961467,4216.01053938,4117.23993572
69,63,29,44,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4517.47977261,4517.46106137,4517.04450253,4514.73755313,4507.36469417,4489.67703798,4454.11520655,4390.80582359
69,63,29,44,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4303.85245825,4303.83463184,4303.43777167,4301.23991571,4294.21571222,4277.36448844,4243.48434215
69,63,29,44,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4322.95531682,4322.93741129,4322.53878963,4320.33117838,4313.27579762,4296.34977887
69,63,29,44,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4418.6707909,4418.65248892,4418.2450413,4415.98855086,4408.77695541
69,63,29,44,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4599.0235543,4599.0045053,4598.58042728,4596.23183577
69,63,29,44,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.00222589,4772.98245628,4772.5423356
69,63,29,44,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4468.6006492,4468.58214041
69,63,29,44,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.46091226
69,63,29,45,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,45,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,63,29,72,2000,643.615622801,643.614895672,643.593913232,643.457333239,642.967754364,641.684045669,638.90629484,633.6339738,624.550512079,610.055532251,588.373480433,557.769521343,516.892433528,465.230242139,403.601923069,334.52730486,262.254548481
69,63,29,72,2001,0.0,2271.85579778,2271.85323114,2271.77916663,2271.29706203,2269.56893026,2265.03765268,2255.23265556,2236.62224168,2204.55913686,2153.39427573,2076.86024924,1968.83337818,1824.54407621,1642.18515751,1424.64747038,1180.82558928
