census region,housing types,technology,vintage,2009,2010,2011,2012,2013,2014,2015,2016,final_energy
69,30,31,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,30,31,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,30,31,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,30,31,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,30,31,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,30,31,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,30,31,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,30,31,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
69,30,33,2008,227315.037701,200615.06456,174166.156324,148320.618569,123533.520482,100312.903953,79159.1169831,60499.0972332,5.0
69,30,33,2009,22769.4279804,22732.8011918,22519.040357,22005.3206938,21104.1475573,19770.4191051,18010.686045,15887.4511587,5.0
69,30,33,2010,0.0,25779.5088384,25738.0400487,25496.0203838,24914.3878276,23894.0810875,22384.0359318,20391.6690609,5.0
69,30,33,2011,0.0,0.0,25617.6063329,25576.3979788,25335.8982649,24757.9185234,23744.0195942,22243.4579432,5.0
69,30,33,2012,0.0,0.0,0.0,25602.7802215,25561.5957166,25321.2351912,24743.5899537,23730.2778154,5.0
69,30,33,2013,0.0,0.0,0.0,0.0,25602.9715615,25561.7867488,25321.424427,24743.7748726,5.0
69,30,33,2014,0.0,0.0,0.0,0.0,0.0,25598.126567,25556.9495479,25316.6327113,5.0
69,30,33,2015,0.0,0.0,0.0,0.0,0.0,0.0,25684.7606212,25643.444243,5.0
69,30,33,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25661.7981253,5.0
69,30,35,2008,649818.618121,597833.877725,545862.057026,493951.262985,442214.692073,390860.886643,340221.985564,290775.140945,2.0
69,30,35,2009,62897.7486527,62896.8424666,62881.2108005,62807.3740527,62596.5797974,62133.4681228,61268.4984014,59826.2177087,2.0
69,30,35,2010,0.0,71212.7273772,71211.7013948,71194.0032482,71110.405404,70871.7444955,70347.4102207,69368.0929275,2.0
69,30,35,2011,0.0,0.0,70765.491588,70764.472049,70746.8850517,70663.8122253,70426.6501739,69905.6088645,2.0
69,30,35,2012,0.0,0.0,0.0,70724.5362759,70723.517327,70705.9405081,70622.9157598,70385.8909652,2.0
69,30,35,2013,0.0,0.0,0.0,0.0,70725.0648291,70724.0458726,70706.4689223,70623.4435536,2.0
69,30,35,2014,0.0,0.0,0.0,0.0,0.0,70711.6811268,70710.6623631,70693.088739,2.0
69,30,35,2015,0.0,0.0,0.0,0.0,0.0,0.0,70950.9970627,70949.9748511,2.0
69,30,35,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70887.5659876,2.0
69,30,38,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
69,30,38,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
69,30,38,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
69,30,38,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
69,30,38,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
69,30,38,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
69,30,38,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
69,30,38,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
69,30,38,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
