census region,air conditioning type,technology,housing types,vintage,value
69,63,72,30,2016,0.0
69,63,73,28,2000,718383.624203
69,63,73,28,2001,0.0
69,63,73,28,2002,23391722.009
69,63,73,28,2003,2480239.56417
69,63,73,28,2004,137298.088546
69,63,73,28,2005,716415.640223
69,63,73,28,2006,0.0
69,63,73,28,2007,24333281.9168
69,63,73,28,2008,2580073.77622
69,63,73,28,2009,147941.321072
69,63,73,28,2010,724897.967989
69,63,73,28,2011,0.0
69,63,73,28,2012,24226923.2053
69,63,73,28,2013,2568796.49257
69,63,73,28,2014,152610.561605
69,63,73,28,2015,703835.563429
69,63,73,28,2016,0.0
69,63,73,29,2000,245787.776382
69,63,73,29,2001,0.0
69,63,73,29,2002,5883512.40216
69,63,73,29,2003,352444.248921
69,63,73,29,2004,0.0
69,63,73,29,2005,245154.607064
69,63,73,29,2006,0.0
69,63,73,29,2007,6123348.73794
69,63,73,29,2008,366811.336377
69,63,73,29,2009,0.0
69,63,73,29,2010,248133.425857
69,63,73,29,2011,0.0
69,63,73,29,2012,6099412.32723
69,63,73,29,2013,365377.456457
69,63,73,29,2014,0.0
69,63,73,29,2015,240999.803948
69,63,73,29,2016,0.0
69,63,73,30,2000,0.0
69,63,73,30,2001,0.0
69,63,73,30,2002,1212572.36761
69,63,73,30,2003,507165.331531
69,63,73,30,2004,0.0
69,63,73,30,2005,0.0
69,63,73,30,2006,0.0
69,63,73,30,2007,1260689.42478
69,63,73,30,2008,527290.566039
69,63,73,30,2009,0.0
69,63,73,30,2010,0.0
69,63,73,30,2011,0.0
69,63,73,30,2012,1254608.17771
69,63,73,30,2013,524747.049649
69,63,73,30,2014,0.0
69,63,73,30,2015,0.0
69,63,73,30,2016,0.0
69,64,42,28,2000,0.0
69,64,42,28,2001,0.0
69,64,42,28,2002,0.0
69,64,42,28,2003,0.0
69,64,42,28,2004,3.87080945075e-06
69,64,42,28,2005,0.0
69,64,42,28,2006,0.0
69,64,42,28,2007,0.0
69,64,42,28,2008,0.0
69,64,42,28,2009,100843836.257
69,64,42,28,2010,0.0
69,64,42,28,2011,0.0
69,64,42,28,2012,0.0
69,64,42,28,2013,0.0
69,64,42,28,2014,94707528.7642
69,64,42,28,2015,0.0
69,64,42,28,2016,0.0
69,64,42,29,2000,0.0
69,64,42,29,2001,0.0
69,64,42,29,2002,0.0
69,64,42,29,2003,0.0
69,64,42,29,2004,1.90775608644e-06
69,64,42,29,2005,0.0
69,64,42,29,2006,0.0
69,64,42,29,2007,0.0
69,64,42,29,2008,0.0
69,64,42,29,2009,47622151.7037
69,64,42,29,2010,0.0
69,64,42,29,2011,0.0
69,64,42,29,2012,0.0
69,64,42,29,2013,0.0
69,64,42,29,2014,44724362.6355
69,64,42,29,2015,0.0
69,64,42,29,2016,0.0
69,64,42,30,2000,0.0
69,64,42,30,2001,0.0
69,64,42,30,2002,0.0
69,64,42,30,2003,0.0
69,64,42,30,2004,1.39625626616e-06
69,64,42,30,2005,0.0
69,64,42,30,2006,0.0
69,64,42,30,2007,0.0
69,64,42,30,2008,0.0
69,64,42,30,2009,15303592.6809
69,64,42,30,2010,0.0
69,64,42,30,2011,0.0
69,64,42,30,2012,0.0
69,64,42,30,2013,0.0
69,64,42,30,2014,14372375.1279
69,64,42,30,2015,0.0
69,64,42,30,2016,0.0
69,64,44,28,2000,0.0
69,64,44,28,2001,0.0
69,64,44,28,2002,68021600.1738
69,64,44,28,2003,0.0
69,64,44,28,2004,0.0
69,64,44,28,2005,0.0
69,64,44,28,2006,0.0
69,64,44,28,2007,66149316.7288
69,64,44,28,2008,0.0
69,64,44,28,2009,0.0
69,64,44,28,2010,0.0
69,64,44,28,2011,0.0
69,64,44,28,2012,70500823.8968
69,64,44,28,2013,0.0
69,64,44,28,2014,0.0
69,64,44,28,2015,0.0
69,64,44,28,2016,0.0
69,64,44,29,2000,0.0
69,64,44,29,2001,0.0
69,64,44,29,2002,32122290.0958
69,64,44,29,2003,0.0
69,64,44,29,2004,0.0
69,64,44,29,2005,0.0
69,64,44,29,2006,0.0
69,64,44,29,2007,31238129.3026
69,64,44,29,2008,0.0
69,64,44,29,2009,0.0
69,64,44,29,2010,0.0
69,64,44,29,2011,0.0
69,64,44,29,2012,33293070.3103
69,64,44,29,2013,0.0
69,64,44,29,2014,0.0
69,64,44,29,2015,0.0
69,64,44,29,2016,0.0
69,64,44,30,2000,0.0
69,64,44,30,2001,0.0
69,64,44,30,2002,10322642.4262
69,64,44,30,2003,0.0
69,64,44,30,2004,0.0
69,64,44,30,2005,0.0
69,64,44,30,2006,0.0
69,64,44,30,2007,10038513.3778
69,64,44,30,2008,0.0
69,64,44,30,2009,0.0
69,64,44,30,2010,0.0
69,64,44,30,2011,0.0
69,64,44,30,2012,10698877.9149
69,64,44,30,2013,0.0
69,64,44,30,2014,0.0
69,64,44,30,2015,0.0
69,64,44,30,2016,0.0
69,64,45,28,2000,145535069.153
69,64,45,28,2001,0.0
69,64,45,28,2002,0.0
69,64,45,28,2003,0.0
69,64,45,28,2004,0.0
69,64,45,28,2005,144439323.658
69,64,45,28,2006,0.0
69,64,45,28,2007,0.0
69,64,45,28,2008,0.0
69,64,45,28,2009,0.0
69,64,45,28,2010,132028970.704
69,64,45,28,2011,0.0
69,64,45,28,2012,0.0
69,64,45,28,2013,0.0
69,64,45,28,2014,0.0
69,64,45,28,2015,92732771.3492
69,64,45,28,2016,0.0
69,64,45,29,2000,68726988.1698
69,64,45,29,2001,0.0
69,64,45,29,2002,0.0
69,64,45,29,2003,0.0
69,64,45,29,2004,0.0
69,64,45,29,2005,68209537.0283
69,64,45,29,2006,0.0
69,64,45,29,2007,0.0
69,64,45,29,2008,0.0
69,64,45,29,2009,0.0
69,64,45,29,2010,62348913.9796
69,64,45,29,2011,0.0
69,64,45,29,2012,0.0
69,64,45,29,2013,0.0
69,64,45,29,2014,0.0
69,64,45,29,2015,43791809.8817
69,64,45,29,2016,0.0
69,64,45,30,2000,22085726.8205
69,64,45,30,2001,0.0
69,64,45,30,2002,0.0
69,64,45,30,2003,0.0
69,64,45,30,2004,0.0
69,64,45,30,2005,21919441.5684
69,64,45,30,2006,0.0
69,64,45,30,2007,0.0
69,64,45,30,2008,0.0
69,64,45,30,2009,0.0
69,64,45,30,2010,20036103.9874
69,64,45,30,2011,0.0
69,64,45,30,2012,0.0
69,64,45,30,2013,0.0
69,64,45,30,2014,0.0
69,64,45,30,2015,14072695.1054
69,64,45,30,2016,0.0
69,64,72,28,2000,0.0
69,64,72,28,2001,0.0
69,64,72,28,2002,0.0
69,64,72,28,2003,248424987.15
69,64,72,28,2004,0.0
69,64,72,28,2005,0.0
69,64,72,28,2006,0.0
69,64,72,28,2007,0.0
69,64,72,28,2008,236368866.842
69,64,72,28,2009,0.0
69,64,72,28,2010,0.0
69,64,72,28,2011,0.0
69,64,72,28,2012,0.0
69,64,72,28,2013,237457976.281
69,64,72,28,2014,0.0
69,64,72,28,2015,0.0
69,64,72,28,2016,0.0
69,64,72,29,2000,0.0
69,64,72,29,2001,0.0
69,64,72,29,2002,0.0
69,64,72,29,2003,117315374.585
69,64,72,29,2004,0.0
69,64,72,29,2005,0.0
69,64,72,29,2006,0.0
69,64,72,29,2007,0.0
69,64,72,29,2008,111622033.161
69,64,72,29,2009,0.0
69,64,72,29,2010,0.0
69,64,72,29,2011,0.0
69,64,72,29,2012,0.0
69,64,72,29,2013,112136350.515
69,64,72,29,2014,0.0
69,64,72,29,2015,0.0
69,64,72,29,2016,0.0
69,64,72,30,2000,0.0
69,64,72,30,2001,0.0
69,64,72,30,2002,0.0
69,64,72,30,2003,37699823.3726
69,64,72,30,2004,0.0
69,64,72,30,2005,0.0
69,64,72,30,2006,0.0
69,64,72,30,2007,0.0
69,64,72,30,2008,35870242.4943
69,64,72,30,2009,0.0
69,64,72,30,2010,0.0
69,64,72,30,2011,0.0
69,64,72,30,2012,0.0
69,64,72,30,2013,36035520.6894
69,64,72,30,2014,0.0
69,64,72,30,2015,0.0
69,64,72,30,2016,0.0
69,64,73,28,2000,0.0
69,64,73,28,2001,11369941.5451
69,64,73,28,2002,0.0
69,64,73,28,2003,0.0
69,64,73,28,2004,0.0
69,64,73,28,2005,0.0
69,64,73,28,2006,11503002.4224
69,64,73,28,2007,0.0
69,64,73,28,2008,0.0
69,64,73,28,2009,0.0
69,64,73,28,2010,0.0
69,64,73,28,2011,11959467.4861
69,64,73,28,2012,0.0
69,64,73,28,2013,0.0
69,64,73,28,2014,0.0
69,64,73,28,2015,0.0
69,64,73,28,2016,11901770.9646
69,64,73,29,2000,0.0
69,64,73,29,2001,5369302.68841
69,64,73,29,2002,0.0
69,64,73,29,2003,0.0
69,64,73,29,2004,0.0
69,64,73,29,2005,0.0
69,64,73,29,2006,5432138.90649
69,64,73,29,2007,0.0
69,64,73,29,2008,0.0
69,64,73,29,2009,0.0
69,64,73,29,2010,0.0
69,64,73,29,2011,5647698.42224
69,64,73,29,2012,0.0
69,64,73,29,2013,0.0
69,64,73,29,2014,0.0
69,64,73,29,2015,0.0
69,64,73,29,2016,5620452.01232
69,64,73,30,2000,0.0
69,64,73,30,2001,1725449.57302
69,64,73,30,2002,0.0
69,64,73,30,2003,0.0
69,64,73,30,2004,0.0
69,64,73,30,2005,0.0
69,64,73,30,2006,1745642.27438
69,64,73,30,2007,0.0
69,64,73,30,2008,0.0
69,64,73,30,2009,0.0
69,64,73,30,2010,0.0
69,64,73,30,2011,1814913.29447
69,64,73,30,2012,0.0
69,64,73,30,2013,0.0
69,64,73,30,2014,0.0
69,64,73,30,2015,0.0
69,64,73,30,2016,1806157.53807
