census region,air conditioning type,technology,housing types,vintage,value
69,63,73,28,2001,0.0
69,63,73,28,2002,8996816.15731
69,63,73,28,2003,953938.293912
69,63,73,28,2004,52806.9571332
69,63,73,28,2005,275544.477009
69,63,73,28,2006,0.0
69,63,73,28,2007,9358954.58337
69,63,73,28,2008,992336.067778
69,63,73,28,2009,56900.5081048
69,63,73,28,2010,278806.910765
69,63,73,28,2011,0.0
69,63,73,28,2012,9318047.38664
69,63,73,28,2013,987998.650988
69,63,73,28,2014,58696.3698483
69,63,73,28,2015,270705.985934
69,63,73,28,2016,0.0
69,63,73,29,2000,94533.7601469
69,63,73,29,2001,0.0
69,63,73,29,2002,2262889.38544
69,63,73,29,2003,135555.480354
69,63,73,29,2004,0.0
69,63,73,29,2005,94290.233486
69,63,73,29,2006,0.0
69,63,73,29,2007,2355134.12998
69,63,73,29,2008,141081.283222
69,63,73,29,2009,0.0
69,63,73,29,2010,95435.9330218
69,63,73,29,2011,0.0
69,63,73,29,2012,2345927.81817
69,63,73,29,2013,140529.790945
69,63,73,29,2014,0.0
69,63,73,29,2015,92692.2322877
69,63,73,29,2016,0.0
69,63,73,30,2000,0.0
69,63,73,30,2001,0.0
69,63,73,30,2002,466373.987541
69,63,73,30,2003,195063.58905
69,63,73,30,2004,0.0
69,63,73,30,2005,0.0
69,63,73,30,2006,0.0
69,63,73,30,2007,484880.547994
69,63,73,30,2008,202804.063861
69,63,73,30,2009,0.0
69,63,73,30,2010,0.0
69,63,73,30,2011,0.0
69,63,73,30,2012,482541.60681
69,63,73,30,2013,201825.788327
69,63,73,30,2014,0.0
69,63,73,30,2015,0.0
69,63,73,30,2016,0.0
69,64,42,28,2000,0.0
69,64,42,28,2001,0.0
69,64,42,28,2002,0.0
69,64,42,28,2003,0.0
69,64,42,28,2004,8.14907252789e-07
69,64,42,28,2005,0.0
69,64,42,28,2006,0.0
69,64,42,28,2007,0.0
69,64,42,28,2008,0.0
69,64,42,28,2009,21230281.3172
69,64,42,28,2010,0.0
69,64,42,28,2011,0.0
69,64,42,28,2012,0.0
69,64,42,28,2013,0.0
69,64,42,28,2014,19427185.3875
69,64,42,28,2015,0.0
69,64,42,28,2016,0.0
69,64,42,29,2000,0.0
69,64,42,29,2001,0.0
69,64,42,29,2002,0.0
69,64,42,29,2003,0.0
69,64,42,29,2004,4.01632860303e-07
69,64,42,29,2005,0.0
69,64,42,29,2006,0.0
69,64,42,29,2007,0.0
69,64,42,29,2008,0.0
69,64,42,29,2009,10025716.1482
69,64,42,29,2010,0.0
69,64,42,29,2011,0.0
69,64,42,29,2012,0.0
69,64,42,29,2013,0.0
69,64,42,29,2014,9174228.23291
69,64,42,29,2015,0.0
69,64,42,29,2016,0.0
69,64,42,30,2000,0.0
69,64,42,30,2001,0.0
69,64,42,30,2002,0.0
69,64,42,30,2003,0.0
69,64,42,30,2004,2.93948687613e-07
69,64,42,30,2005,0.0
69,64,42,30,2006,0.0
69,64,42,30,2007,0.0
69,64,42,30,2008,0.0
69,64,42,30,2009,3221808.98544
69,64,42,30,2010,0.0
69,64,42,30,2011,0.0
69,64,42,30,2012,0.0
69,64,42,30,2013,0.0
69,64,42,30,2014,2948179.51342
69,64,42,30,2015,0.0
69,64,42,30,2016,0.0
69,64,44,28,2000,0.0
69,64,44,28,2001,0.0
69,64,44,28,2002,10376176.2977
69,64,44,28,2003,0.0
69,64,44,28,2004,0.0
69,64,44,28,2005,0.0
69,64,44,28,2006,0.0
69,64,44,28,2007,10090573.7383
69,64,44,28,2008,0.0
69,64,44,28,2009,0.0
69,64,44,28,2010,0.0
69,64,44,28,2011,0.0
69,64,44,28,2012,10423119.7548
69,64,44,28,2013,0.0
69,64,44,28,2014,0.0
69,64,44,28,2015,0.0
69,64,44,28,2016,0.0
69,64,44,29,2000,0.0
69,64,44,29,2001,0.0
69,64,44,29,2002,4900010.35359
69,64,44,29,2003,0.0
69,64,44,29,2004,0.0
69,64,44,29,2005,0.0
69,64,44,29,2006,0.0
69,64,44,29,2007,4765138.3682
69,64,44,29,2008,0.0
69,64,44,29,2009,0.0
69,64,44,29,2010,0.0
69,64,44,29,2011,0.0
69,64,44,29,2012,4922178.77277
69,64,44,29,2013,0.0
69,64,44,29,2014,0.0
69,64,44,29,2015,0.0
69,64,44,29,2016,0.0
69,64,44,30,2000,0.0
69,64,44,30,2001,0.0
69,64,44,30,2002,1574640.37009
69,64,44,30,2003,0.0
69,64,44,30,2004,0.0
69,64,44,30,2005,0.0
69,64,44,30,2006,0.0
69,64,44,30,2007,1531298.65086
69,64,44,30,2008,0.0
69,64,44,30,2009,0.0
69,64,44,30,2010,0.0
69,64,44,30,2011,0.0
69,64,44,30,2012,1581764.29132
69,64,44,30,2013,0.0
69,64,44,30,2014,0.0
69,64,44,30,2015,0.0
69,64,44,30,2016,0.0
69,64,45,28,2000,278942215.876
69,64,45,28,2001,0.0
69,64,45,28,2002,0.0
69,64,45,28,2003,0.0
69,64,45,28,2004,0.0
69,64,45,28,2005,276842037.011
69,64,45,28,2006,0.0
69,64,45,28,2007,0.0
69,64,45,28,2008,0.0
69,64,45,28,2009,0.0
69,64,45,28,2010,258056624.557
69,64,45,28,2011,0.0
69,64,45,28,2012,0.0
69,64,45,28,2013,0.0
69,64,45,28,2014,0.0
69,64,45,28,2015,197057139.117
69,64,45,28,2016,0.0
69,64,45,29,2000,131726727.325
69,64,45,29,2001,0.0
69,64,45,29,2002,0.0
69,64,45,29,2003,0.0
69,64,45,29,2004,0.0
69,64,45,29,2005,130734945.971
69,64,45,29,2006,0.0
69,64,45,29,2007,0.0
69,64,45,29,2008,0.0
69,64,45,29,2009,0.0
69,64,45,29,2010,121863786.415
69,64,45,29,2011,0.0
69,64,45,29,2012,0.0
69,64,45,29,2013,0.0
69,64,45,29,2014,0.0
69,64,45,29,2015,93057595.9987
69,64,45,29,2016,0.0
69,64,45,30,2000,42330976.406
69,64,45,30,2001,0.0
69,64,45,30,2002,0.0
69,64,45,30,2003,0.0
69,64,45,30,2004,0.0
69,64,45,30,2005,42012263.0061
69,64,45,30,2006,0.0
69,64,45,30,2007,0.0
69,64,45,30,2008,0.0
69,64,45,30,2009,0.0
69,64,45,30,2010,39161475.9753
69,64,45,30,2011,0.0
69,64,45,30,2012,0.0
69,64,45,30,2013,0.0
69,64,45,30,2014,0.0
69,64,45,30,2015,29904477.0989
69,64,45,30,2016,0.0
69,64,72,28,2000,0.0
69,64,72,28,2001,0.0
69,64,72,28,2002,0.0
69,64,72,28,2003,45168179.4818
69,64,72,28,2004,0.0
69,64,72,28,2005,0.0
69,64,72,28,2006,0.0
69,64,72,28,2007,0.0
69,64,72,28,2008,42976157.6076
69,64,72,28,2009,0.0
69,64,72,28,2010,0.0
69,64,72,28,2011,0.0
69,64,72,28,2012,0.0
69,64,72,28,2013,43174177.5056
69,64,72,28,2014,0.0
69,64,72,28,2015,0.0
69,64,72,28,2016,0.0
69,64,72,29,2000,0.0
69,64,72,29,2001,0.0
69,64,72,29,2002,0.0
69,64,72,29,2003,21330068.1064
69,64,72,29,2004,0.0
69,64,72,29,2005,0.0
69,64,72,29,2006,0.0
69,64,72,29,2007,0.0
69,64,72,29,2008,20294915.1203
69,64,72,29,2009,0.0
69,64,72,29,2010,0.0
69,64,72,29,2011,0.0
69,64,72,29,2012,0.0
69,64,72,29,2013,20388427.3663
69,64,72,29,2014,0.0
69,64,72,29,2015,0.0
69,64,72,29,2016,0.0
69,64,72,30,2000,0.0
69,64,72,30,2001,0.0
69,64,72,30,2002,0.0
69,64,72,30,2003,6854513.34046
69,64,72,30,2004,0.0
69,64,72,30,2005,0.0
69,64,72,30,2006,0.0
69,64,72,30,2007,0.0
69,64,72,30,2008,6521862.27168
69,64,72,30,2009,0.0
69,64,72,30,2010,0.0
69,64,72,30,2011,0.0
69,64,72,30,2012,0.0
69,64,72,30,2013,6551912.85261
69,64,72,30,2014,0.0
69,64,72,30,2015,0.0
69,64,72,30,2016,0.0
69,64,73,28,2000,0.0
69,64,73,28,2001,4373054.44042
69,64,73,28,2002,0.0
69,64,73,28,2003,0.0
69,64,73,28,2004,0.0
69,64,73,28,2005,0.0
69,64,73,28,2006,4424231.70094
69,64,73,28,2007,0.0
69,64,73,28,2008,0.0
69,64,73,28,2009,0.0
69,64,73,28,2010,0.0
69,64,73,28,2011,4599795.18696
69,64,73,28,2012,0.0
69,64,73,28,2013,0.0
69,64,73,28,2014,0.0
69,64,73,28,2015,0.0
69,64,73,28,2016,4577604.21715
69,64,73,29,2000,0.0
69,64,73,29,2001,2065116.41862
69,64,73,29,2002,0.0
69,64,73,29,2003,0.0
69,64,73,29,2004,0.0
69,64,73,29,2005,0.0
69,64,73,29,2006,2089284.1948
69,64,73,29,2007,0.0
69,64,73,29,2008,0.0
69,64,73,29,2009,0.0
69,64,73,29,2010,0.0
69,64,73,29,2011,2172191.70086
69,64,73,29,2012,0.0
69,64,73,29,2013,0.0
69,64,73,29,2014,0.0
69,64,73,29,2015,0.0
69,64,73,29,2016,2161712.31243
69,64,73,30,2000,0.0
69,64,73,30,2001,663634.451163
69,64,73,30,2002,0.0
69,64,73,30,2003,0.0
69,64,73,30,2004,0.0
69,64,73,30,2005,0.0
69,64,73,30,2006,671400.87476
69,64,73,30,2007,0.0
69,64,73,30,2008,0.0
69,64,73,30,2009,0.0
69,64,73,30,2010,0.0
69,64,73,30,2011,698043.574795
69,64,73,30,2012,0.0
69,64,73,30,2013,0.0
69,64,73,30,2014,0.0
69,64,73,30,2015,0.0
69,64,73,30,2016,694675.976181
